,nodeId,version,timestamp,userId,amenityType,name,disused,numEdits,mod_numEdits
1011,6591730286,1,2019-07-05 16:13:03+00:00,23770,cafe,Costa,,60,60
1015,4222480289,2,2019-07-05 16:13:03+00:00,23770,restaurant,Taste Of AsiA,,60,60
1007,6591730293,1,2019-07-05 16:13:03+00:00,23770,fast_food,Chicken Rooster,,60,60
11245,6591787014,1,2019-07-05 16:56:58+00:00,4347030,drinking_water,,,1,1
622,6591816554,1,2019-07-05 17:14:26+00:00,7576,bench,,,382,382
623,6591816552,1,2019-07-05 17:14:26+00:00,7576,waste_basket,,,382,382
624,6591816550,1,2019-07-05 17:14:26+00:00,7576,bench,,,382,382
625,6591816553,1,2019-07-05 17:14:26+00:00,7576,bench,,,382,382
626,6591816555,1,2019-07-05 17:14:26+00:00,7576,bench,,,382,382
15673,6591916885,1,2019-07-05 18:19:28+00:00,10079690,bicycle_parking,,,2527,2464
15674,6591916886,1,2019-07-05 18:19:29+00:00,10079690,bicycle_parking,,,2527,2464
15676,469876281,2,2019-07-05 18:19:29+00:00,10079690,bicycle_parking,,,2527,2464
15675,6591900787,1,2019-07-05 18:19:29+00:00,10079690,bicycle_parking,,,2527,2464
15677,6569893785,2,2019-07-05 18:19:30+00:00,10079690,bicycle_parking,,,2527,2464
15678,6558358714,2,2019-07-05 18:19:30+00:00,10079690,bicycle_parking,,,2527,2464
15680,6569833086,2,2019-07-05 18:19:31+00:00,10079690,bicycle_parking,,,2527,2464
15679,3811101992,4,2019-07-05 18:19:31+00:00,10079690,bicycle_rental,Victoria and Albert Museum,,2527,2464
630,6591944524,1,2019-07-05 18:57:03+00:00,7576,telephone,,,382,382
621,6591944522,1,2019-07-05 18:57:03+00:00,7576,bench,,,382,382
643,2045961833,3,2019-07-05 18:58:25+00:00,7576,bicycle_parking,,,382,382
644,6591958166,1,2019-07-05 19:01:12+00:00,7576,atm,,,382,382
664,6591958167,1,2019-07-05 19:01:12+00:00,7576,recycling,,,382,382
663,2045922544,2,2019-07-05 19:01:12+00:00,7576,bench,,,382,382
654,364852521,4,2019-07-05 19:01:12+00:00,7576,bicycle_parking,,,382,382
1794,3641443991,2,2019-07-05 19:04:36+00:00,118262,post_box,,,167,167
1799,6591924888,1,2019-07-05 19:04:36+00:00,118262,post_box,,,167,167
1801,298024467,2,2019-07-05 19:04:36+00:00,118262,post_box,,,167,167
1800,298031147,4,2019-07-05 19:04:36+00:00,118262,post_box,,,167,167
1798,1459163001,2,2019-07-05 19:04:36+00:00,118262,post_box,,,167,167
662,6568063791,2,2019-07-05 20:04:17+00:00,7576,bench,,,382,382
661,6568064186,2,2019-07-05 20:04:49+00:00,7576,bench,,,382,382
660,6592034593,1,2019-07-05 20:05:15+00:00,7576,bench,,,382,382
659,6568064186,3,2019-07-05 20:05:15+00:00,7576,bench,,,382,382
6102,3301278278,4,2019-07-05 21:16:26+00:00,346039,post_box,,,123,123
6105,6592066718,1,2019-07-05 21:16:26+00:00,346039,post_box,,,123,123
6104,862310079,4,2019-07-05 21:16:26+00:00,346039,telephone,,,123,123
5789,6404446123,2,2019-07-06 00:32:14+00:00,322039,parking,,,4826,965
8820,3700152931,2,2019-07-06 06:42:46+00:00,2055614,waste_basket,,,1191,1191
13779,280184511,5,2019-07-06 10:35:59+00:00,9648722,post_box,"Hitachi Vantara, EC2A 2UU",,2,2
658,981459424,5,2019-07-06 10:44:03+00:00,7576,post_box,,,382,382
8819,867071971,4,2019-07-06 13:32:48+00:00,2055614,post_box,,,1191,1191
15681,3224741784,2,2019-07-06 15:04:45+00:00,10079690,fast_food,Burgers &  Hotdogs,,2527,2464
15693,443658721,4,2019-07-06 15:05:21+00:00,10079690,post_box,,,2527,2464
15703,3644003264,2,2019-07-06 15:05:24+00:00,10079690,bicycle_parking,,,2527,2464
15704,4547130931,2,2019-07-06 15:05:25+00:00,10079690,bicycle_parking,,,2527,2464
15705,4547149895,3,2019-07-06 15:05:26+00:00,10079690,bicycle_parking,,,2527,2464
15726,6353347089,2,2019-07-06 15:05:27+00:00,10079690,bicycle_parking,,,2527,2464
15727,3644003264,3,2019-07-06 15:06:43+00:00,10079690,bicycle_parking,,,2527,2464
15728,4547130931,3,2019-07-06 15:06:45+00:00,10079690,bicycle_parking,,,2527,2464
15729,6353347089,3,2019-07-06 15:06:46+00:00,10079690,bicycle_parking,,,2527,2464
15730,3644003264,4,2019-07-06 15:08:31+00:00,10079690,bicycle_parking,,,2527,2464
15731,4547149895,4,2019-07-06 15:08:32+00:00,10079690,bicycle_parking,,,2527,2464
15732,4547130931,4,2019-07-06 15:08:32+00:00,10079690,bicycle_parking,,,2527,2464
15734,6353347089,4,2019-07-06 15:08:33+00:00,10079690,bicycle_parking,,,2527,2464
15742,2323452757,2,2019-07-06 15:08:34+00:00,10079690,bench,,,2527,2464
15735,736819740,3,2019-07-06 15:08:34+00:00,10079690,toilets,,,2527,2464
15736,2323452758,3,2019-07-06 15:08:35+00:00,10079690,bench,,,2527,2464
15737,2323452759,3,2019-07-06 15:08:35+00:00,10079690,bench,,,2527,2464
15738,2323452760,2,2019-07-06 15:08:36+00:00,10079690,bench,,,2527,2464
15740,2323452761,2,2019-07-06 15:08:37+00:00,10079690,bench,,,2527,2464
15739,2323452762,2,2019-07-06 15:08:37+00:00,10079690,bench,,,2527,2464
15725,3396767446,2,2019-07-06 15:08:38+00:00,10079690,bench,,,2527,2464
15741,3396767447,2,2019-07-06 15:08:38+00:00,10079690,bench,,,2527,2464
15724,3396767449,2,2019-07-06 15:08:39+00:00,10079690,bench,,,2527,2464
15733,3396767448,2,2019-07-06 15:08:39+00:00,10079690,bench,,,2527,2464
15713,3396768127,2,2019-07-06 15:08:40+00:00,10079690,bench,,,2527,2464
15707,3396768129,2,2019-07-06 15:08:41+00:00,10079690,bench,,,2527,2464
15706,3396768128,2,2019-07-06 15:08:41+00:00,10079690,bench,,,2527,2464
15708,3396768130,2,2019-07-06 15:08:42+00:00,10079690,bench,,,2527,2464
15709,3396768131,2,2019-07-06 15:08:42+00:00,10079690,bench,,,2527,2464
15711,3396768132,2,2019-07-06 15:08:43+00:00,10079690,bench,,,2527,2464
15710,3396768133,2,2019-07-06 15:08:43+00:00,10079690,bench,,,2527,2464
15712,3396768134,2,2019-07-06 15:08:44+00:00,10079690,bench,,,2527,2464
15714,4308455345,2,2019-07-06 15:08:45+00:00,10079690,bench,,,2527,2464
15722,6556206701,2,2019-07-06 15:08:46+00:00,10079690,bicycle_parking,,,2527,2464
15715,6593361385,1,2019-07-06 15:28:02+00:00,10079690,bicycle_parking,,,2527,2464
15716,6593357186,1,2019-07-06 15:28:02+00:00,10079690,bicycle_parking,,,2527,2464
15717,6593361285,1,2019-07-06 15:28:02+00:00,10079690,bicycle_parking,,,2527,2464
15718,6593361386,1,2019-07-06 15:28:03+00:00,10079690,bicycle_parking,,,2527,2464
15719,6593361287,1,2019-07-06 15:28:03+00:00,10079690,bicycle_parking,,,2527,2464
15720,6593357187,1,2019-07-06 15:28:03+00:00,10079690,bicycle_parking,,,2527,2464
15721,6593361286,1,2019-07-06 15:28:03+00:00,10079690,bicycle_parking,,,2527,2464
15666,5171949857,2,2019-07-06 15:28:04+00:00,10079690,bicycle_parking,,,2527,2464
15723,4547149897,2,2019-07-06 15:39:02+00:00,10079690,bicycle_parking,,,2527,2464
15665,5164153689,2,2019-07-06 15:39:03+00:00,10079690,bicycle_parking,,,2527,2464
15644,3927334476,3,2019-07-06 15:39:07+00:00,10079690,motorcycle_parking,,,2527,2464
15607,4547149897,3,2019-07-06 15:39:08+00:00,10079690,bicycle_parking,,,2527,2464
15608,4547149897,4,2019-07-06 15:39:33+00:00,10079690,bicycle_parking,,,2527,2464
15609,5164153689,3,2019-07-06 15:39:34+00:00,10079690,bicycle_parking,,,2527,2464
15611,6556206701,3,2019-07-06 15:39:35+00:00,10079690,bicycle_parking,,,2527,2464
15610,3927334476,4,2019-07-06 15:39:35+00:00,10079690,motorcycle_parking,,,2527,2464
15612,6556206701,4,2019-07-06 15:39:36+00:00,10079690,bicycle_parking,,,2527,2464
15613,6556206702,3,2019-07-06 15:39:37+00:00,10079690,bicycle_parking,,,2527,2464
836,280184511,6,2019-07-06 15:44:24+00:00,12992,post_box,,,2,2
656,6593405599,1,2019-07-06 16:19:49+00:00,7576,bench,,,382,382
657,6593405597,1,2019-07-06 16:19:49+00:00,7576,waste_basket,,,382,382
649,6593405594,1,2019-07-06 16:19:49+00:00,7576,bench,,,382,382
650,6593405598,1,2019-07-06 16:19:49+00:00,7576,bench,,,382,382
651,6593405596,1,2019-07-06 16:19:49+00:00,7576,waste_basket,,,382,382
652,6593405595,1,2019-07-06 16:19:49+00:00,7576,bench,,,382,382
665,6593405593,1,2019-07-06 16:19:49+00:00,7576,bench,,,382,382
653,5062877023,2,2019-07-06 16:19:49+00:00,7576,waste_basket,,,382,382
655,5062877021,2,2019-07-06 16:19:49+00:00,7576,waste_basket,,,382,382
10295,6593430185,1,2019-07-06 16:42:03+00:00,3882311,restaurant,Arancini Brothers,,54,54
10296,6593430185,2,2019-07-06 16:49:15+00:00,3882311,restaurant,Arancini Brothers,,54,54
646,6593410163,1,2019-07-06 16:49:44+00:00,7576,waste_basket,,,382,382
647,6593410173,1,2019-07-06 16:49:44+00:00,7576,bench,,,382,382
786,6593410157,1,2019-07-06 16:49:44+00:00,7576,bench,,,382,382
785,6593410156,1,2019-07-06 16:49:44+00:00,7576,bench,,,382,382
648,6593410172,1,2019-07-06 16:49:44+00:00,7576,bench,,,382,382
645,6593410155,1,2019-07-06 16:49:44+00:00,7576,bench,,,382,382
742,6593410159,1,2019-07-06 16:49:44+00:00,7576,bench,,,382,382
714,6593410170,1,2019-07-06 16:49:44+00:00,7576,waste_basket,,,382,382
715,6593410175,1,2019-07-06 16:49:44+00:00,7576,bench,,,382,382
717,6593410166,1,2019-07-06 16:49:44+00:00,7576,bench,,,382,382
782,6593449157,1,2019-07-06 17:04:07+00:00,7576,bench,,,382,382
783,6593449155,1,2019-07-06 17:04:07+00:00,7576,bench,,,382,382
784,6593449156,1,2019-07-06 17:04:07+00:00,7576,post_box,,,382,382
781,6593448499,1,2019-07-06 17:06:14+00:00,7576,post_box,,,382,382
7580,2569539941,3,2019-07-06 17:34:53+00:00,1624486,fast_food,Dunkin' Donuts,,6,6
10174,6593513485,1,2019-07-06 18:06:30+00:00,3029855,fast_food,KFC,,11,11
10177,3224663477,2,2019-07-06 20:56:05+00:00,3029855,restaurant,Trattoria Mondello,,11,11
7581,4998727598,3,2019-07-06 21:08:09+00:00,1624486,cafe,Lordship Hub café,,6,6
7582,6364969830,2,2019-07-06 21:08:09+00:00,1624486,restaurant,Sushi heads,,6,6
15617,6593750945,1,2019-07-06 21:46:59+00:00,10079690,bench,,,2527,2464
15618,6593750936,1,2019-07-06 21:46:59+00:00,10079690,bench,,,2527,2464
15619,6593750933,1,2019-07-06 21:46:59+00:00,10079690,bench,,,2527,2464
15615,6593750935,1,2019-07-06 21:46:59+00:00,10079690,bench,,,2527,2464
15616,6593750947,1,2019-07-06 21:46:59+00:00,10079690,bicycle_rental,,,2527,2464
15620,736819740,4,2019-07-06 21:46:59+00:00,10079690,toilets,,,2527,2464
15623,6593750934,1,2019-07-06 21:46:59+00:00,10079690,bench,,,2527,2464
8115,365263073,3,2019-07-06 22:11:53+00:00,2014259,pub,Brewhouse & Kitchen,,4,4
5767,1339002572,2,2019-07-07 00:16:47+00:00,322039,bicycle_parking,Manor Park station,,4826,965
5768,6593922115,1,2019-07-07 00:16:47+00:00,322039,bicycle_parking,Manor Park station,,4826,965
5786,6593922095,1,2019-07-07 00:16:47+00:00,322039,bicycle_parking,Manor Park station,,4826,965
5769,6593922061,1,2019-07-07 00:16:47+00:00,322039,bicycle_parking,Manor Park station,,4826,965
5766,1337615818,3,2019-07-07 01:18:28+00:00,322039,bicycle_parking,Forest Gate station,,4826,965
8818,3699236802,2,2019-07-07 03:57:52+00:00,2055614,waste_basket,,,1191,1191
8817,3699660661,3,2019-07-07 05:37:19+00:00,2055614,recycling,,,1191,1191
8816,866874922,3,2019-07-07 08:45:01+00:00,2055614,post_box,,,1191,1191
8822,839403876,4,2019-07-07 08:45:01+00:00,2055614,bicycle_rental,Grove End Road,,1191,1191
7406,39101059,2,2019-07-07 08:57:11+00:00,689386,car_rental,Avis Heathrow,,1,1
1017,6594309552,1,2019-07-07 10:20:17+00:00,23770,cafe,Eat O'Clock,,60,60
8815,839403876,5,2019-07-07 10:42:27+00:00,2055614,bicycle_rental,Grove End Road,,1191,1191
8813,3701767233,2,2019-07-07 10:42:27+00:00,2055614,car_sharing,,,1191,1191
8812,3701713717,2,2019-07-07 11:51:28+00:00,2055614,bench,,,1191,1191
8810,3701713716,2,2019-07-07 11:51:28+00:00,2055614,bench,,,1191,1191
8811,866874432,3,2019-07-07 11:51:28+00:00,2055614,parking,,,1191,1191
15621,444284588,3,2019-07-07 14:57:59+00:00,10079690,bank,Lloyds Bank,,2527,2464
15622,445685420,4,2019-07-07 14:58:00+00:00,10079690,fast_food,EAT,,2527,2464
15606,2324937046,2,2019-07-07 14:58:00+00:00,10079690,bank,HSBC UK,,2527,2464
15605,3217423064,2,2019-07-07 14:58:18+00:00,10079690,cafe,Ludenwic,,2527,2464
15604,5241881521,7,2019-07-07 15:45:27+00:00,10079690,restaurant,Wulf & Lamb,,2527,2464
15603,1807823612,3,2019-07-07 15:45:28+00:00,10079690,bicycle_parking,,,2527,2464
780,6594753312,1,2019-07-07 15:51:01+00:00,7576,bench,,,382,382
1034,6594761649,1,2019-07-07 16:05:10+00:00,23770,atm,,,60,60
1022,6594761656,1,2019-07-07 16:05:10+00:00,23770,cafe,Black Sheep Coffee,,60,60
1020,427539180,6,2019-07-07 16:05:10+00:00,23770,cafe,Pompidou Cafe,,60,60
999,3247000549,3,2019-07-07 16:05:10+00:00,23770,restaurant,nenno,,60,60
1004,781505966,2,2019-07-07 16:05:10+00:00,23770,bicycle_parking,,,60,60
1023,6594761657,1,2019-07-07 16:05:10+00:00,23770,fast_food,Burger King,,60,60
1005,4320155180,4,2019-07-07 16:05:10+00:00,23770,clinic,Pentonville Road Dental,,60,60
1006,6594761643,1,2019-07-07 16:05:10+00:00,23770,cafe,Coffee House,,60,60
1019,6594761658,1,2019-07-07 16:05:10+00:00,23770,bicycle_parking,,,60,60
1018,6594761647,1,2019-07-07 16:05:10+00:00,23770,bank,HSBC,,60,60
986,3247000545,2,2019-07-07 16:05:10+00:00,23770,fast_food,Q's Kitchen,,60,60
1012,6594761660,1,2019-07-07 16:05:10+00:00,23770,cafe,"Drink, Shop & Do",,60,60
1028,6594309552,2,2019-07-07 16:05:10+00:00,23770,cafe,Eat O'Clock,,60,60
1030,3077317662,4,2019-07-07 16:05:10+00:00,23770,cafe,Pret a Manger,,60,60
1027,4171866104,5,2019-07-07 16:05:10+00:00,23770,bar,GNH Bar,,60,60
1031,4001517224,2,2019-07-07 16:05:10+00:00,23770,fast_food,Tandoori,,60,60
1032,307828475,5,2019-07-07 16:05:10+00:00,23770,bureau_de_change,TEB,,60,60
1033,6594761650,1,2019-07-07 16:05:10+00:00,23770,atm,,,60,60
984,425720564,3,2019-07-07 16:05:10+00:00,23770,cafe,Costa Coffee,,60,60
1029,6594761659,1,2019-07-07 16:05:10+00:00,23770,cafe,foodilic,,60,60
1026,3247084418,3,2019-07-07 16:05:10+00:00,23770,restaurant,HoziGo,,60,60
1025,6594761644,1,2019-07-07 16:05:10+00:00,23770,cafe,abokado,,60,60
1024,418345874,7,2019-07-07 16:05:10+00:00,23770,restaurant,Bar+Block Steakhouse,,60,60
985,425720515,5,2019-07-07 16:05:10+00:00,23770,fast_food,Crystal Kebab,,60,60
7956,5825562539,3,2019-07-07 16:26:48+00:00,1878856,pub,The Green Vic,,348,348
982,6595019604,1,2019-07-07 18:53:19+00:00,23770,cafe,deli-licious,,60,60
981,3247084434,2,2019-07-07 18:53:19+00:00,23770,restaurant,Gran Abrazo,,60,60
980,425164592,3,2019-07-07 18:53:19+00:00,23770,cafe,Coffee-Uni,,60,60
979,3247084433,2,2019-07-07 18:53:19+00:00,23770,restaurant,Supawan,,60,60
983,3247084427,2,2019-07-07 18:53:19+00:00,23770,dentist,LDNDental,,60,60
1803,6595194421,1,2019-07-07 20:53:26+00:00,118262,post_box,,,167,167
1802,31057949,2,2019-07-07 20:53:26+00:00,118262,post_box,,,167,167
1805,6595194420,1,2019-07-07 20:53:26+00:00,118262,post_box,,,167,167
1804,1212098017,4,2019-07-07 20:53:26+00:00,118262,post_box,,,167,167
1806,6595194419,1,2019-07-07 20:53:26+00:00,118262,kindergarten,Twickenham Park Day Nursery,,167,167
8809,5337347121,2,2019-07-08 04:13:30+00:00,2055614,cafe,Abbey Cafe,,1191,1191
8808,6595544155,1,2019-07-08 04:13:30+00:00,2055614,doctors,Evolution Rehab,,1191,1191
15594,6595919368,1,2019-07-08 08:48:28+00:00,10079690,bench,,,2527,2464
15593,6595919367,1,2019-07-08 08:48:28+00:00,10079690,bench,,,2527,2464
15592,6595919364,1,2019-07-08 08:48:28+00:00,10079690,bench,,,2527,2464
15596,6595919366,1,2019-07-08 08:48:28+00:00,10079690,bench,,,2527,2464
15595,2324937044,2,2019-07-08 08:48:28+00:00,10079690,atm,,,2527,2464
15591,444284588,4,2019-07-08 08:48:28+00:00,10079690,bank,Lloyds Bank,,2527,2464
15590,1360505695,2,2019-07-08 08:48:28+00:00,10079690,cafe,Cafe Forum,,2527,2464
15589,445685489,3,2019-07-08 08:48:28+00:00,10079690,atm,,,2527,2464
15597,6595919365,1,2019-07-08 08:48:28+00:00,10079690,bench,,,2527,2464
15588,6595919363,1,2019-07-08 08:48:28+00:00,10079690,bench,,,2527,2464
978,6594309552,3,2019-07-08 11:12:45+00:00,23770,cafe,Eat O'Clock,,60,60
2603,6195245785,3,2019-07-08 12:34:53+00:00,216269,cafe,Doppio,,2,2
8823,3905037119,3,2019-07-08 18:18:38+00:00,2055614,motorcycle_parking,,,1191,1191
8814,3701936408,2,2019-07-08 18:18:38+00:00,2055614,waste_basket,,,1191,1191
4286,6597260536,1,2019-07-08 18:42:24+00:00,269736,bench,,,1384,1384
4284,6597260526,1,2019-07-08 18:42:24+00:00,269736,bench,,,1384,1384
4285,6597260530,1,2019-07-08 18:42:24+00:00,269736,waste_basket,,,1384,1384
15598,6597397942,1,2019-07-08 19:24:46+00:00,10079690,bicycle_parking,,,2527,2464
15599,6597397940,1,2019-07-08 19:24:46+00:00,10079690,bicycle_parking,,,2527,2464
15602,6597398017,1,2019-07-08 19:24:47+00:00,10079690,bicycle_parking,,,2527,2464
15601,6597398019,1,2019-07-08 19:24:47+00:00,10079690,bicycle_parking,,,2527,2464
15600,862464672,2,2019-07-08 19:24:47+00:00,10079690,bicycle_parking,,,2527,2464
15614,450211913,2,2019-07-08 19:37:47+00:00,10079690,post_box,,,2527,2464
15624,862464672,3,2019-07-08 19:38:00+00:00,10079690,bicycle_parking,,,2527,2464
4326,6597353814,1,2019-07-08 19:39:38+00:00,269736,bench,,,1384,1384
4292,6597353789,1,2019-07-08 19:39:38+00:00,269736,bench,,,1384,1384
4304,6597353791,1,2019-07-08 19:39:38+00:00,269736,waste_basket,,,1384,1384
4305,6597353795,1,2019-07-08 19:39:38+00:00,269736,bench,,,1384,1384
4323,6597353815,1,2019-07-08 19:39:38+00:00,269736,bench,,,1384,1384
4319,6597353813,1,2019-07-08 19:39:38+00:00,269736,bench,,,1384,1384
4322,6597353800,1,2019-07-08 19:39:38+00:00,269736,bench,,,1384,1384
4321,6597353808,1,2019-07-08 19:39:38+00:00,269736,bench,,,1384,1384
4320,6597353802,1,2019-07-08 19:39:38+00:00,269736,waste_basket,,,1384,1384
4318,6597353805,1,2019-07-08 19:39:38+00:00,269736,bench,,,1384,1384
4314,6597353792,1,2019-07-08 19:39:38+00:00,269736,bench,,,1384,1384
4317,6597353793,1,2019-07-08 19:39:38+00:00,269736,bench,,,1384,1384
4316,6597424416,1,2019-07-08 19:44:12+00:00,269736,waste_basket,,,1384,1384
8824,582750332,20,2019-07-09 04:10:04+00:00,2055614,studio,Abbey Road Studios,,1191,1191
4313,6598302458,1,2019-07-09 07:55:10+00:00,269736,shelter,,,1384,1384
4312,6598302469,1,2019-07-09 07:55:10+00:00,269736,bench,,,1384,1384
4324,6598302471,1,2019-07-09 07:55:10+00:00,269736,waste_basket,,,1384,1384
4311,6598302472,1,2019-07-09 07:55:10+00:00,269736,waste_basket,,,1384,1384
4315,6598302457,1,2019-07-09 07:55:10+00:00,269736,bench,,,1384,1384
4309,1200735339,4,2019-07-09 08:06:12+00:00,269736,fuel,BP,,1384,1384
4310,6598334733,1,2019-07-09 08:06:12+00:00,269736,bicycle_parking,,,1384,1384
4308,565590499,4,2019-07-09 08:19:12+00:00,269736,notice_board,coastguard location reference,,1384,1384
4307,4838748529,2,2019-07-09 08:21:41+00:00,269736,cafe,Playground snack shop,,1384,1384
15625,6598449051,1,2019-07-09 09:14:17+00:00,10079690,bench,,,2527,2464
15626,6595919367,2,2019-07-09 09:14:17+00:00,10079690,bench,,,2527,2464
16406,6598532085,1,2019-07-09 09:30:32+00:00,10140978,cafe,Le péché Mignon,,6,6
16405,6598532285,1,2019-07-09 09:30:33+00:00,10140978,restaurant,Monsoon Indian Cuisine,,6,6
7575,6598856043,1,2019-07-09 12:17:18+00:00,1557342,toilets,,,1,1
1661,6598895017,1,2019-07-09 12:31:30+00:00,115894,bicycle_parking,,,39,39
1662,6598895017,2,2019-07-09 12:31:38+00:00,115894,bicycle_parking,,,39,39
16404,6598898486,1,2019-07-09 12:38:16+00:00,10140978,restaurant,Taisho Japanese Barbeque,,6,6
1664,6598912976,1,2019-07-09 12:41:32+00:00,115894,bench,,,39,39
1663,6598912967,1,2019-07-09 12:41:32+00:00,115894,bench,,,39,39
5765,186024256,4,2019-07-09 13:55:39+00:00,322039,waste_basket,,,4826,965
778,6599761875,1,2019-07-09 13:57:26+00:00,7576,bench,,,382,382
777,6599761874,1,2019-07-09 13:57:26+00:00,7576,bench,,,382,382
779,6599761873,1,2019-07-09 13:57:26+00:00,7576,bench,,,382,382
6497,6599948491,1,2019-07-09 14:04:57+00:00,456597,bicycle_parking,,,54,54
794,6600015907,1,2019-07-09 14:06:28+00:00,7576,bench,,,382,382
789,6600015892,1,2019-07-09 14:06:28+00:00,7576,bench,,,382,382
768,6600015906,1,2019-07-09 14:06:28+00:00,7576,bench,,,382,382
766,6600015904,1,2019-07-09 14:06:28+00:00,7576,bench,,,382,382
767,6600015905,1,2019-07-09 14:06:28+00:00,7576,bench,,,382,382
769,6600015898,1,2019-07-09 14:06:28+00:00,7576,bench,,,382,382
770,6600015893,1,2019-07-09 14:06:28+00:00,7576,bench,,,382,382
772,6600015894,1,2019-07-09 14:06:28+00:00,7576,bench,,,382,382
774,6600015899,1,2019-07-09 14:06:28+00:00,7576,bench,,,382,382
775,6600015897,1,2019-07-09 14:06:28+00:00,7576,bench,,,382,382
776,6600015903,1,2019-07-09 14:06:28+00:00,7576,bench,,,382,382
773,6600015891,1,2019-07-09 14:06:28+00:00,7576,bench,,,382,382
787,6600015902,1,2019-07-09 14:06:28+00:00,7576,bench,,,382,382
788,6600015900,1,2019-07-09 14:06:28+00:00,7576,bench,,,382,382
6498,6600124825,1,2019-07-09 14:47:48+00:00,456597,post_box,,,54,54
10176,6541006986,2,2019-07-09 15:10:43+00:00,3029855,bar,Metropolitan Bar,,11,11
12457,4904397236,2,2019-07-09 16:36:15+00:00,6111710,atm,,,7,7
4283,1689387921,2,2019-07-09 17:33:21+00:00,269736,clock,,,1384,1384
4306,6600753237,1,2019-07-09 17:33:21+00:00,269736,clock,,,1384,1384
2392,6600756766,1,2019-07-09 17:44:59+00:00,132695,doctors,Elthorne Park Surgery,,523,523
5764,6016183252,6,2019-07-09 19:20:22+00:00,322039,doctors,Wick Health Centre,,4826,965
16326,6600986285,1,2019-07-09 19:36:50+00:00,10091660,bench,,,56,56
16329,6600833697,1,2019-07-09 19:36:51+00:00,10091660,bench,,,56,56
16325,6600832805,1,2019-07-09 19:36:51+00:00,10091660,toilets,,,56,56
16321,6600832807,1,2019-07-09 19:36:52+00:00,10091660,bench,,,56,56
16323,6600832806,1,2019-07-09 19:36:52+00:00,10091660,bench,,,56,56
16320,6600833607,1,2019-07-09 19:36:53+00:00,10091660,bench,,,56,56
16322,6600986385,1,2019-07-09 19:36:53+00:00,10091660,bench,,,56,56
16330,6600986585,1,2019-07-09 19:36:54+00:00,10091660,waste_basket,,,56,56
16319,6600986485,1,2019-07-09 19:36:54+00:00,10091660,bench,,,56,56
16346,6600986486,1,2019-07-09 19:36:54+00:00,10091660,waste_basket,,,56,56
16333,6600965286,1,2019-07-09 19:36:55+00:00,10091660,waste_basket,,,56,56
16332,6600965287,1,2019-07-09 19:36:55+00:00,10091660,bench,,,56,56
16344,6600943287,1,2019-07-09 19:36:55+00:00,10091660,waste_basket,,,56,56
16334,6600943288,1,2019-07-09 19:36:56+00:00,10091660,waste_basket,,,56,56
16335,6600954186,1,2019-07-09 19:36:59+00:00,10091660,waste_basket,,,56,56
16336,6600832808,1,2019-07-09 19:37:00+00:00,10091660,waste_basket,,,56,56
16339,6600832810,1,2019-07-09 19:37:01+00:00,10091660,bench,,,56,56
16337,6600847706,1,2019-07-09 19:37:01+00:00,10091660,bench,,,56,56
16338,6600832809,1,2019-07-09 19:37:01+00:00,10091660,bench,,,56,56
16340,6600986685,1,2019-07-09 19:37:02+00:00,10091660,bench,,,56,56
16331,6600986785,1,2019-07-09 19:37:02+00:00,10091660,toilets,,,56,56
16341,6600986786,1,2019-07-09 19:37:02+00:00,10091660,bench,,,56,56
16342,6600949288,1,2019-07-09 19:37:02+00:00,10091660,bench,,,56,56
174,6601234997,1,2019-07-09 21:56:48+00:00,736,cafe,Royal Cafe,,4,4
175,6601234996,1,2019-07-09 21:56:48+00:00,736,cafe,Moca,,4,4
176,243635640,4,2019-07-09 22:00:44+00:00,736,place_of_worship,St John the Evangelist,,4,4
2391,4076436101,3,2019-07-10 07:13:25+00:00,132695,bicycle_parking,,,523,523
13732,6601993785,1,2019-07-10 07:43:49+00:00,9603428,cafe,Abbey Point,,2,2
6493,6601991373,1,2019-07-10 07:44:37+00:00,456597,bicycle_parking,,,54,54
6499,6601991364,1,2019-07-10 07:44:37+00:00,456597,pharmacy,,,54,54
6507,6601991370,1,2019-07-10 07:44:37+00:00,456597,cafe,Diners Lounge,,54,54
13344,2024044311,8,2019-07-10 08:21:31+00:00,9423492,restaurant,Obika,,30,30
13342,2039163582,7,2019-07-10 09:25:10+00:00,9423492,cafe,Starbucks,,30,30
13331,3600522254,4,2019-07-10 09:25:10+00:00,9423492,place_of_worship,Canary Wharf Prayer Room,,30,30
13333,470362541,6,2019-07-10 09:55:25+00:00,9423492,cafe,Brera,,30,30
13332,4307632690,2,2019-07-10 09:55:25+00:00,9423492,atm,,,30,30
13334,573854610,4,2019-07-10 10:37:01+00:00,9423492,pub,The Henry Addington,,30,30
6503,3431514909,2,2019-07-10 11:15:07+00:00,456597,bank,Western Union,,54,54
6504,5295581196,3,2019-07-10 11:15:07+00:00,456597,fuel,,,54,54
6505,2336586574,2,2019-07-10 11:15:07+00:00,456597,fast_food,KFC,,54,54
6506,3259057407,3,2019-07-10 11:15:07+00:00,456597,cafe,Costa,,54,54
6501,3259057403,2,2019-07-10 11:15:07+00:00,456597,pharmacy,Boots,,54,54
6500,3259057409,3,2019-07-10 11:15:07+00:00,456597,fast_food,Pizza Hut Delivery,,54,54
6502,3431514906,2,2019-07-10 11:15:07+00:00,456597,fast_food,Subway,,54,54
